timestamp,mac,rssi
2025-04-21T22:28:49Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:28:50Z,88:c6:26:3f:3b:75,-82
2025-04-21T22:28:51Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:28:54Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:28:55Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:28:57Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:28:58Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:28:59Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:29:01Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:29:02Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:29:03Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:29:05Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:29:06Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:29:07Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:29:08Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:29:09Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:29:10Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:29:11Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:29:13Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:29:14Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:29:15Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:29:17Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:29:18Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:29:19Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:29:21Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:29:22Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:29:23Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:29:24Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:29:25Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:29:26Z,88:c6:26:3f:3b:75,-89
2025-04-21T22:29:27Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:29:29Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:29:31Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:29:32Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:29:33Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:29:35Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:29:38Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:29:41Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:29:42Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:29:43Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:29:44Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:29:45Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:29:46Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:29:47Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:29:48Z,88:c6:26:3f:3b:75,-91
2025-04-21T22:29:53Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:29:54Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:29:55Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:29:57Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:29:58Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:29:59Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:30:01Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:30:03Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:30:04Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:30:06Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:30:07Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:30:08Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:30:09Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:30:10Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:30:11Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:30:12Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:30:13Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:30:16Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:30:17Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:30:19Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:30:20Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:30:21Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:30:23Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:30:24Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:30:25Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:30:26Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:30:27Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:30:30Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:30:31Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:30:32Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:30:33Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:30:34Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:30:35Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:30:36Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:30:37Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:30:38Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:30:41Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:30:42Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:30:43Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:30:44Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:30:45Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:30:48Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:30:49Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:30:51Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:30:53Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:30:54Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:30:56Z,88:c6:26:3f:3b:75,-89
2025-04-21T22:30:57Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:30:58Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:30:59Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:31:00Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:31:04Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:31:05Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:31:06Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:31:07Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:31:09Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:31:10Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:31:11Z,88:c6:26:3f:3b:75,-82
2025-04-21T22:31:12Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:31:14Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:31:15Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:31:16Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:31:17Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:31:18Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:31:19Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:31:20Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:31:22Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:31:23Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:31:26Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:31:27Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:31:28Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:31:30Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:31:32Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:31:36Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:31:37Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:31:38Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:31:39Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:31:40Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:31:41Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:31:43Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:31:47Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:31:48Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:31:49Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:31:50Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:31:51Z,88:c6:26:3f:3b:75,-89
2025-04-21T22:31:52Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:31:53Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:31:54Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:31:55Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:31:57Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:31:58Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:31:59Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:32:00Z,88:c6:26:3f:3b:75,-90
2025-04-21T22:32:01Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:32:02Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:32:03Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:32:04Z,88:c6:26:3f:3b:75,-89
2025-04-21T22:32:05Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:32:06Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:32:08Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:32:09Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:32:11Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:32:12Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:32:13Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:32:14Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:32:15Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:32:16Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:32:17Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:32:20Z,88:c6:26:3f:3b:75,-89
2025-04-21T22:32:21Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:32:22Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:32:23Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:32:24Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:32:25Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:32:26Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:32:27Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:32:29Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:32:30Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:32:31Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:32:32Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:32:33Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:32:35Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:32:37Z,88:c6:26:3f:3b:75,-82
2025-04-21T22:32:39Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:32:40Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:32:41Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:32:42Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:32:43Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:32:44Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:32:45Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:32:48Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:32:49Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:32:51Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:32:52Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:32:53Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:32:54Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:32:55Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:32:56Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:32:57Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:32:58Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:32:59Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:33:02Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:33:04Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:33:05Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:33:06Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:33:07Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:33:08Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:33:09Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:33:11Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:33:14Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:33:15Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:33:16Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:33:17Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:33:18Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:33:20Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:33:21Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:33:22Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:33:24Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:33:25Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:33:26Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:33:27Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:33:28Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:33:29Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:33:30Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:33:31Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:33:33Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:33:34Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:33:36Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:33:37Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:33:38Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:33:39Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:33:40Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:33:41Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:33:42Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:33:43Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:33:45Z,88:c6:26:3f:3b:75,-82
2025-04-21T22:33:47Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:33:48Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:33:49Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:33:50Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:33:51Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:33:52Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:33:53Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:33:54Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:33:56Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:33:57Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:33:58Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:33:59Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:34:00Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:34:01Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:34:02Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:34:04Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:34:05Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:34:07Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:34:08Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:34:09Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:34:11Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:34:13Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:34:14Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:34:15Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:34:17Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:34:18Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:34:19Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:34:20Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:34:21Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:34:22Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:34:23Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:34:25Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:34:28Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:34:29Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:34:30Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:34:31Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:34:32Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:34:33Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:34:34Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:34:35Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:34:36Z,88:c6:26:3f:3b:75,-89
2025-04-21T22:34:37Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:34:38Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:34:40Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:34:41Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:34:42Z,88:c6:26:3f:3b:75,-89
2025-04-21T22:34:44Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:34:45Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:34:46Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:34:47Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:34:49Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:34:50Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:34:51Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:34:52Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:34:53Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:34:54Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:34:55Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:34:56Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:34:57Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:34:58Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:35:00Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:35:01Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:35:02Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:35:03Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:35:04Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:35:06Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:35:07Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:35:08Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:35:10Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:35:11Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:35:12Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:35:13Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:35:14Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:35:15Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:35:16Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:35:18Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:35:19Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:35:20Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:35:22Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:35:23Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:35:24Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:35:26Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:35:27Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:35:29Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:35:32Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:35:33Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:35:35Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:35:36Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:35:37Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:35:38Z,88:c6:26:3f:3b:75,-82
2025-04-21T22:35:39Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:35:40Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:35:43Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:35:44Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:35:46Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:35:47Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:35:48Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:35:49Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:35:51Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:35:53Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:35:56Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:35:57Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:35:58Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:35:59Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:36:00Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:36:01Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:36:03Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:36:04Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:36:06Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:36:08Z,88:c6:26:3f:3b:75,-92
2025-04-21T22:36:09Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:36:11Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:36:12Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:36:13Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:36:14Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:36:15Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:36:16Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:36:18Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:36:19Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:36:20Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:36:21Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:36:22Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:36:23Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:36:24Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:36:25Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:36:27Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:36:28Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:36:29Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:36:30Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:36:32Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:36:33Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:36:34Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:36:37Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:36:39Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:36:40Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:36:41Z,88:c6:26:3f:3b:75,-82
2025-04-21T22:36:42Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:36:43Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:36:44Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:36:45Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:36:46Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:36:47Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:36:48Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:36:49Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:36:51Z,88:c6:26:3f:3b:75,-89
2025-04-21T22:36:53Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:36:54Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:36:55Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:36:56Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:36:57Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:36:58Z,88:c6:26:3f:3b:75,-90
2025-04-21T22:36:59Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:37:01Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:37:02Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:37:03Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:37:04Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:37:05Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:37:07Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:37:08Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:37:09Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:37:11Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:37:12Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:37:13Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:37:14Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:37:15Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:37:16Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:37:17Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:37:18Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:37:19Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:37:20Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:37:22Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:37:23Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:37:24Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:37:25Z,88:c6:26:3f:3b:75,-90
2025-04-21T22:37:26Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:37:27Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:37:28Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:37:29Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:37:30Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:37:32Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:37:34Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:37:35Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:37:36Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:37:37Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:37:38Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:37:39Z,88:c6:26:3f:3b:75,-89
2025-04-21T22:37:40Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:37:42Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:37:43Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:37:44Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:37:45Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:37:46Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:37:47Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:37:48Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:37:49Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:37:51Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:37:52Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:37:53Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:37:55Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:37:56Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:37:57Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:37:58Z,88:c6:26:3f:3b:75,-83
